TransactionID,CustomerID,StoreID,TransactionDate,PaymentMethod,TransactionTotal
704,394,11,2024-08-09,Credit,0
705,4492,7,2024-11-07,Debit,0
706,3646,21,2025-08-13,Debit,0
707,1926,12,2026-01-27,Debit,0
708,470,23,2025-11-24,Credit,0
709,2508,16,2026-06-20,Debit,0
710,1429,11,2025-06-06,Credit,0
711,1626,20,2025-10-05,Debit,0
712,383,25,2026-02-13,Cash,0
713,713,4,2025-05-02,Debit,0
714,1304,11,2025-10-05,Debit,0
715,4150,22,2026-06-12,Debit,0
716,1488,15,2025-03-29,Debit,0
717,4451,18,2026-04-27,Credit,0
718,1452,13,2025-07-18,Cash,0
719,1811,3,2025-11-29,Debit,0
720,2264,18,2024-09-09,Credit,0
721,154,8,2024-11-30,Cash,0
722,2087,12,2025-06-25,Credit,0
723,4158,1,2024-10-29,Credit,0
724,4858,16,2026-06-30,Cash,0
725,4453,14,2025-08-13,Cash,0
726,2536,5,2025-10-14,Cash,0
727,4991,8,2026-07-19,Debit,0
728,2691,23,2025-02-15,Debit,0
729,2986,20,2024-11-25,Cash,0
730,371,11,2026-06-14,Credit,0
731,2889,19,2026-06-14,Debit,0
732,3629,11,2025-05-09,Debit,0
733,4063,20,2025-05-03,Credit,0
734,724,4,2026-03-25,Credit,0
735,1544,15,2024-09-30,Credit,0
736,4492,8,2024-08-09,Cash,0
737,2503,25,2026-07-18,Debit,0
738,3832,14,2026-06-02,Cash,0
739,3623,9,2024-10-29,Debit,0
740,853,3,2026-01-23,Debit,0
741,5,18,2025-10-15,Credit,0
742,2922,17,2026-02-04,Credit,0
743,3808,2,2026-05-11,Cash,0
744,2856,22,2025-03-06,Cash,0
745,1488,4,2026-03-21,Cash,0
746,1651,13,2025-03-23,Credit,0
747,4274,20,2025-11-30,Debit,0
748,498,1,2025-11-17,Credit,0
749,1604,9,2025-10-28,Debit,0
750,3545,22,2026-06-12,Credit,0
751,577,5,2024-09-16,Credit,0
752,4159,21,2024-12-10,Credit,0
753,4229,19,2026-01-24,Credit,0
754,1862,1,2025-04-22,Credit,0
755,4062,9,2025-11-16,Debit,0
756,867,24,2025-03-08,Cash,0
757,2019,24,2024-11-23,Credit,0
758,4951,25,2026-05-01,Credit,0
759,3926,19,2025-06-06,Credit,0
760,1038,15,2025-06-05,Cash,0
761,2690,23,2025-01-20,Debit,0
762,399,8,2024-08-31,Cash,0
763,4267,22,2026-01-22,Debit,0
764,4432,17,2024-12-15,Credit,0
765,2890,5,2025-02-28,Credit,0
766,2995,24,2026-07-15,Credit,0
767,4595,20,2025-10-01,Credit,0
768,3249,17,2024-11-20,Credit,0
769,860,18,2025-04-15,Debit,0
770,1924,19,2025-11-10,Debit,0
771,3244,23,2024-09-17,Cash,0
772,420,23,2025-01-26,Credit,0
773,71,21,2025-06-12,Cash,0
774,3853,8,2025-11-27,Debit,0
775,4812,10,2026-07-04,Credit,0
776,4771,20,2026-04-17,Credit,0
777,2435,9,2025-06-09,Debit,0
778,3790,22,2026-03-17,Credit,0
779,2070,10,2025-01-17,Debit,0
780,904,2,2025-01-14,Debit,0
781,3302,19,2025-08-09,Cash,0
782,3491,5,2025-12-18,Debit,0
783,2813,10,2025-07-24,Credit,0
784,1903,10,2025-09-05,Debit,0
785,2906,19,2025-01-07,Cash,0
786,3204,1,2025-12-03,Credit,0
787,2123,8,2025-03-04,Debit,0
788,4750,21,2025-03-03,Credit,0
789,1715,20,2025-02-24,Credit,0
790,2699,21,2025-09-23,Credit,0
791,4651,24,2025-05-28,Cash,0
792,3786,20,2025-10-26,Credit,0
793,4689,14,2026-05-19,Debit,0
794,4148,11,2024-10-27,Debit,0
795,4157,25,2024-08-23,Cash,0
796,4071,11,2025-10-11,Debit,0
797,4524,3,2026-07-16,Debit,0
798,3908,17,2025-08-07,Debit,0
799,1787,10,2025-03-24,Credit,0
800,320,16,2026-01-31,Credit,0
801,1725,2,2026-05-06,Debit,0
802,802,22,2026-07-19,Debit,0
803,3815,13,2025-03-02,Cash,0
804,1584,11,2024-10-15,Credit,0
805,210,21,2024-09-15,Credit,0
806,22,16,2025-06-11,Credit,0
807,4380,7,2025-08-24,Debit,0
808,4784,6,2026-07-07,Cash,0
809,1563,7,2025-11-14,Credit,0
810,4105,11,2024-12-29,Debit,0
811,112,8,2025-10-23,Cash,0
812,3349,19,2024-11-20,Credit,0
813,4949,11,2024-09-12,Cash,0
814,4542,11,2025-05-24,Credit,0
815,355,24,2024-12-30,Cash,0
816,1837,3,2024-12-04,Cash,0
817,3217,11,2026-05-21,Cash,0
818,1300,15,2024-12-17,Cash,0
819,2569,23,2025-01-26,Credit,0
820,2712,4,2025-06-13,Debit,0
821,3691,5,2026-03-13,Debit,0
822,4868,23,2025-04-29,Cash,0
823,1544,5,2025-01-10,Cash,0
824,2013,9,2024-10-09,Debit,0
825,3992,3,2026-05-04,Debit,0
826,3473,20,2024-10-13,Debit,0
827,274,19,2025-09-12,Cash,0
828,2925,11,2026-02-23,Debit,0
829,2824,23,2025-05-18,Debit,0
830,344,5,2026-01-07,Cash,0
831,336,14,2024-09-24,Cash,0
832,3853,9,2026-01-19,Cash,0
833,1594,14,2025-06-26,Debit,0
834,2175,12,2026-02-23,Credit,0
835,2246,16,2026-06-09,Debit,0
836,911,25,2024-10-30,Cash,0
837,883,18,2025-04-02,Credit,0
838,2043,22,2025-02-03,Credit,0
839,764,21,2025-05-21,Cash,0
840,3913,22,2024-10-20,Credit,0
841,117,14,2025-04-15,Debit,0
842,244,15,2025-10-10,Credit,0
843,3320,4,2025-05-24,Cash,0
844,1384,5,2025-07-09,Credit,0
845,1941,21,2025-01-01,Credit,0
846,217,12,2026-06-07,Debit,0
847,2426,10,2026-01-13,Debit,0
848,4567,23,2026-06-05,Debit,0
849,2035,22,2024-12-31,Cash,0
850,2103,12,2025-02-19,Debit,0
851,2653,11,2025-04-20,Credit,0
852,2728,2,2025-07-06,Cash,0
853,3342,7,2024-10-12,Credit,0
854,2727,14,2025-10-09,Cash,0
855,4094,16,2025-02-18,Debit,0
856,4415,20,2025-01-10,Credit,0
857,2553,7,2025-11-03,Cash,0
858,1122,16,2025-01-03,Debit,0
859,1571,19,2025-12-29,Credit,0
860,4921,2,2026-01-17,Debit,0
861,3368,2,2025-07-06,Cash,0
862,4257,6,2026-01-03,Credit,0
863,2001,13,2026-05-26,Credit,0
864,3089,24,2025-11-02,Credit,0
865,1165,14,2026-06-25,Credit,0
866,143,6,2025-03-06,Credit,0
867,1506,5,2024-11-19,Cash,0
868,4623,15,2025-10-24,Debit,0
869,2763,22,2026-01-13,Cash,0
870,3281,4,2025-11-20,Debit,0
871,4961,2,2025-11-25,Debit,0
872,3787,1,2025-11-16,Credit,0
873,550,11,2025-05-05,Credit,0
874,884,6,2026-01-23,Cash,0
875,458,7,2026-03-21,Credit,0
876,1711,9,2026-07-19,Debit,0
877,272,15,2025-06-02,Debit,0
878,4909,16,2026-06-30,Cash,0
879,939,13,2026-07-29,Cash,0
880,606,18,2026-07-31,Credit,0
881,1587,22,2026-01-19,Cash,0
882,1895,19,2024-08-11,Credit,0
883,595,24,2026-03-22,Credit,0
884,1291,19,2026-04-05,Debit,0
885,4993,5,2024-12-13,Cash,0
886,21,11,2024-11-16,Cash,0
887,204,16,2026-06-21,Cash,0
888,1308,6,2026-02-10,Debit,0
889,346,2,2025-10-21,Credit,0
890,1032,5,2025-10-09,Credit,0
891,1911,21,2026-04-14,Debit,0
892,3642,24,2026-02-07,Debit,0
893,1490,15,2025-08-04,Cash,0
894,2586,10,2025-04-23,Credit,0
895,4585,11,2025-09-04,Debit,0
896,4436,18,2025-02-22,Debit,0
897,1365,18,2025-12-22,Cash,0
898,510,13,2025-06-16,Cash,0
899,1235,6,2024-11-24,Credit,0
900,4248,23,2026-07-08,Credit,0
901,212,3,2025-12-25,Cash,0
902,3453,19,2024-10-05,Credit,0
903,435,10,2026-06-19,Debit,0
904,3408,23,2025-07-07,Debit,0
905,2996,17,2025-10-07,Credit,0
906,2655,5,2025-11-25,Credit,0
907,2218,16,2026-05-13,Debit,0
908,108,19,2026-06-22,Debit,0
909,160,21,2025-02-19,Debit,0
910,2174,15,2025-09-10,Cash,0
911,2106,11,2025-10-12,Cash,0
912,2964,15,2025-04-16,Cash,0
913,3712,18,2025-03-31,Debit,0
914,2053,16,2024-09-14,Debit,0
915,4485,18,2025-10-09,Debit,0
916,116,15,2026-07-09,Cash,0
917,4965,9,2026-01-23,Debit,0
918,2606,16,2026-07-28,Debit,0
919,3754,25,2025-11-14,Cash,0
920,3556,3,2026-01-24,Cash,0
921,4211,17,2025-09-29,Credit,0
922,3718,5,2025-11-11,Credit,0
923,2510,5,2024-10-06,Debit,0
924,4280,2,2026-01-14,Credit,0
925,1117,17,2024-08-28,Cash,0
926,3286,22,2024-12-04,Credit,0
927,584,23,2026-06-16,Credit,0
928,3094,9,2026-02-25,Cash,0
929,3585,1,2025-06-14,Cash,0
930,2799,7,2025-08-27,Debit,0
931,611,21,2026-03-27,Credit,0
932,3476,2,2025-01-04,Debit,0
933,3172,24,2025-01-21,Credit,0
934,3259,18,2025-07-28,Credit,0
935,87,7,2024-08-28,Cash,0
936,3289,13,2025-06-14,Debit,0
937,3867,19,2025-12-07,Debit,0
938,526,5,2026-07-30,Debit,0
939,4773,17,2025-04-23,Cash,0
940,1010,6,2025-06-30,Debit,0
941,1094,18,2024-09-24,Credit,0
942,2958,8,2026-06-29,Debit,0
943,2213,3,2026-05-30,Debit,0
944,148,3,2026-02-06,Credit,0
945,4948,3,2024-11-28,Credit,0
946,4558,22,2024-08-10,Debit,0
947,4557,1,2025-07-20,Credit,0
948,3605,1,2024-10-30,Credit,0
949,971,16,2025-02-15,Cash,0
950,4215,25,2025-05-26,Credit,0
951,3280,16,2026-01-18,Cash,0
952,3007,6,2026-02-26,Cash,0
953,3929,15,2026-03-31,Credit,0
954,848,24,2025-05-16,Cash,0
955,3861,10,2025-12-10,Cash,0
956,2335,8,2024-08-28,Cash,0
957,3479,18,2024-12-03,Credit,0
958,3056,24,2025-12-09,Debit,0
959,4892,13,2024-11-16,Debit,0
960,1243,21,2026-08-03,Debit,0
961,3378,3,2025-11-11,Credit,0
962,440,11,2025-09-11,Cash,0
963,751,2,2025-07-25,Credit,0
964,5,2,2026-01-15,Credit,0
965,3842,2,2025-01-03,Cash,0
966,4067,18,2026-04-09,Credit,0
967,2967,1,2026-03-11,Credit,0
968,1447,1,2024-12-27,Debit,0
969,394,5,2025-03-12,Debit,0
970,2368,19,2025-04-21,Debit,0
971,1340,22,2026-05-05,Credit,0
972,1882,23,2025-11-12,Credit,0
973,1439,2,2025-02-04,Cash,0
974,98,22,2026-03-26,Cash,0
975,3856,12,2025-11-12,Credit,0
976,4941,16,2025-04-02,Debit,0
977,3775,22,2024-10-13,Credit,0
978,2735,21,2025-04-16,Cash,0
979,4909,14,2026-04-17,Debit,0
980,4875,24,2025-11-16,Debit,0
981,2534,9,2025-01-07,Cash,0
982,2839,5,2026-06-23,Debit,0
983,2113,22,2026-07-09,Credit,0
984,1358,2,2026-03-28,Debit,0
985,684,13,2026-08-04,Debit,0
986,926,12,2025-07-09,Credit,0
987,1731,15,2026-02-11,Debit,0
988,323,22,2025-08-14,Debit,0
989,762,7,2026-05-22,Cash,0
990,3757,25,2025-03-18,Credit,0
991,1883,15,2024-09-27,Debit,0
992,3240,24,2025-01-09,Credit,0
993,4981,15,2025-05-06,Debit,0
994,4372,4,2025-01-19,Credit,0
995,3087,25,2026-06-20,Cash,0
996,4344,11,2025-09-06,Debit,0
997,4067,25,2025-07-03,Cash,0
998,3751,10,2025-02-17,Credit,0
999,381,12,2026-05-30,Credit,0
1000,2444,20,2026-06-14,Credit,0
1001,3203,17,2026-06-01,Credit,0
1002,646,9,2024-11-15,Debit,0
1003,4819,20,2025-01-06,Cash,0
1004,4224,2,2025-04-02,Cash,0
1005,2765,17,2024-11-24,Debit,0
1006,1401,10,2026-05-11,Credit,0
1007,370,22,2024-08-30,Debit,0
1008,3639,9,2025-03-14,Debit,0
1009,2710,1,2025-05-27,Credit,0
1010,4732,18,2025-05-02,Debit,0
1011,1713,6,2024-09-06,Debit,0
1012,3063,25,2026-08-04,Cash,0
1013,2600,5,2026-06-26,Debit,0
1014,4843,4,2026-04-05,Cash,0
1015,955,3,2025-05-01,Credit,0
1016,465,23,2025-05-26,Credit,0
1017,3047,23,2025-05-21,Cash,0
1018,4377,9,2025-02-21,Debit,0
1019,3476,17,2026-04-29,Credit,0
1020,4538,22,2026-05-29,Credit,0
1021,2634,20,2025-06-09,Cash,0
1022,1360,3,2026-03-22,Cash,0
1023,2925,19,2025-12-19,Debit,0
1024,965,17,2026-05-26,Credit,0
1025,1718,2,2024-09-22,Credit,0
1026,3719,24,2025-01-15,Credit,0
1027,1627,21,2024-12-03,Debit,0
1028,4358,1,2026-04-21,Cash,0
1029,1280,5,2026-07-23,Credit,0
1030,3430,9,2026-04-26,Cash,0
1031,2836,20,2025-07-19,Debit,0
1032,1100,1,2024-11-10,Debit,0
1033,2719,10,2024-10-02,Credit,0
1034,1344,19,2025-11-11,Credit,0
1035,3968,18,2026-04-19,Cash,0
1036,4996,5,2025-12-11,Cash,0
1037,2310,16,2024-12-24,Credit,0
1038,2093,20,2026-06-01,Credit,0
1039,4423,9,2025-11-23,Debit,0
1040,2499,13,2025-10-25,Cash,0
1041,2415,6,2025-05-10,Credit,0
1042,2031,15,2025-03-29,Cash,0
1043,3947,24,2025-05-05,Credit,0
1044,2065,22,2025-11-05,Debit,0
1045,1477,3,2025-02-18,Debit,0
1046,3521,3,2026-06-12,Debit,0
1047,1501,16,2024-12-02,Debit,0
1048,4386,2,2026-03-13,Debit,0
1049,2820,5,2025-05-26,Credit,0
1050,1483,14,2026-04-25,Debit,0
1051,3506,20,2025-10-29,Credit,0
1052,4248,21,2026-03-18,Credit,0
1053,3728,19,2025-08-24,Credit,0
1054,4299,15,2026-07-20,Debit,0
1055,2709,10,2025-07-04,Debit,0
1056,2699,17,2025-02-22,Debit,0
1057,3703,25,2026-03-01,Debit,0
1058,568,8,2025-03-08,Debit,0
1059,35,4,2025-04-18,Credit,0
1060,1116,24,2026-03-20,Credit,0
1061,1746,14,2024-11-29,Cash,0
1062,2690,20,2025-05-04,Debit,0
1063,1491,23,2026-06-23,Debit,0
1064,2727,22,2025-05-01,Cash,0
1065,4764,7,2024-12-14,Debit,0
1066,3088,8,2025-06-16,Credit,0
1067,4939,1,2025-01-12,Cash,0
1068,1255,9,2025-10-14,Credit,0
1069,2346,10,2025-11-18,Debit,0
1070,4949,8,2024-09-18,Debit,0
1071,2863,14,2024-12-29,Cash,0
1072,573,12,2025-09-17,Debit,0
1073,4542,13,2026-06-06,Cash,0
1074,1084,23,2024-09-07,Cash,0
1075,509,15,2025-01-15,Cash,0
1076,3432,11,2025-08-07,Credit,0
1077,2068,17,2026-04-01,Cash,0
1078,2590,8,2024-08-12,Cash,0
1079,3103,2,2025-02-14,Cash,0
1080,1070,15,2025-08-30,Credit,0
1081,2454,8,2025-02-14,Cash,0
1082,434,7,2024-10-11,Debit,0
1083,1444,21,2025-01-28,Credit,0
1084,4031,3,2025-06-23,Credit,0
1085,3391,21,2026-01-02,Credit,0
1086,1327,10,2024-09-15,Debit,0
1087,3741,12,2024-11-03,Debit,0
1088,1541,3,2025-06-11,Cash,0
1089,1066,21,2026-06-14,Cash,0
1090,1718,18,2025-07-02,Credit,0
1091,118,16,2025-09-15,Credit,0
1092,1524,18,2024-08-23,Debit,0
1093,4421,25,2025-06-28,Cash,0
1094,3237,14,2025-06-11,Cash,0
1095,2613,23,2026-01-24,Debit,0
1096,2841,20,2024-11-17,Credit,0
1097,2715,17,2025-12-29,Debit,0
1098,3086,8,2025-06-22,Debit,0
1099,3548,11,2024-12-11,Credit,0
1100,2429,3,2026-07-19,Credit,0
1101,236,6,2026-03-18,Credit,0
1102,4514,22,2024-11-11,Credit,0
1103,1442,11,2025-06-10,Cash,0
1104,623,6,2025-08-08,Credit,0
1105,4287,23,2025-05-28,Credit,0
1106,3124,14,2024-09-22,Credit,0
1107,340,11,2025-11-03,Credit,0
1108,2233,13,2025-01-11,Credit,0
1109,4963,17,2025-05-24,Debit,0
1110,1439,18,2025-10-09,Credit,0
1111,1281,23,2026-01-18,Credit,0
1112,2348,15,2026-02-12,Cash,0
1113,2690,5,2024-11-06,Cash,0
1114,1987,3,2026-05-02,Credit,0
1115,1805,22,2026-01-30,Cash,0
1116,4427,18,2025-09-28,Debit,0
1117,747,24,2024-10-30,Cash,0
1118,1718,24,2025-01-05,Cash,0
1119,138,7,2025-08-01,Debit,0
1120,3127,17,2025-08-15,Debit,0
1121,2401,5,2026-05-11,Debit,0
1122,3937,18,2024-12-15,Debit,0
1123,1116,14,2025-06-14,Credit,0
1124,2769,6,2025-05-05,Debit,0
1125,1180,17,2025-01-01,Debit,0
1126,3103,1,2026-05-05,Credit,0
1127,1993,5,2026-04-11,Cash,0
1128,4144,16,2026-07-11,Debit,0
1129,4597,8,2024-10-06,Debit,0
1130,3586,3,2026-02-23,Credit,0
1131,60,14,2025-11-25,Cash,0
1132,4399,8,2025-03-24,Cash,0
1133,2179,21,2025-10-10,Credit,0
1134,2843,25,2026-01-23,Credit,0
1135,3017,16,2024-11-14,Cash,0
1136,2803,14,2025-08-17,Cash,0
1137,1581,21,2024-08-13,Cash,0
1138,3711,16,2026-07-10,Credit,0
1139,300,2,2025-04-19,Debit,0
1140,2709,7,2025-05-07,Debit,0
1141,4348,12,2025-03-01,Credit,0
1142,4785,16,2026-04-15,Cash,0
1143,499,5,2025-12-02,Debit,0
1144,1808,24,2025-04-19,Credit,0
1145,1037,6,2026-02-02,Credit,0
1146,2822,15,2026-06-22,Cash,0
1147,2558,23,2025-06-02,Cash,0
1148,2086,2,2025-08-16,Credit,0
1149,1249,11,2026-03-27,Debit,0
1150,2767,10,2024-10-13,Debit,0
1151,4270,20,2026-02-16,Credit,0
1152,1827,19,2025-03-22,Debit,0
1153,3754,21,2025-01-07,Cash,0
1154,2402,4,2026-04-12,Cash,0
1155,3405,16,2025-03-12,Credit,0
1156,4403,3,2025-09-18,Debit,0
1157,4783,14,2024-08-10,Credit,0
1158,2339,13,2026-01-03,Credit,0
1159,3771,8,2026-02-08,Credit,0
1160,3203,11,2025-01-16,Debit,0
1161,4987,1,2026-07-13,Debit,0
1162,2282,17,2026-03-14,Credit,0
1163,2168,24,2025-01-16,Credit,0
1164,3533,16,2026-05-12,Credit,0
1165,1870,7,2024-09-08,Cash,0
1166,1461,20,2025-05-09,Cash,0
1167,1336,10,2024-08-27,Credit,0
1168,4934,11,2025-10-16,Debit,0
1169,4380,15,2024-11-30,Credit,0
1170,3586,1,2024-12-23,Cash,0
1171,3468,6,2025-02-25,Cash,0
1172,2145,11,2026-02-25,Credit,0
1173,4857,22,2025-09-05,Debit,0
1174,1308,14,2024-10-23,Debit,0
1175,261,16,2026-07-08,Debit,0
1176,197,21,2025-02-14,Credit,0
1177,4872,11,2025-09-04,Cash,0
1178,485,3,2025-12-03,Cash,0
1179,387,8,2025-01-01,Cash,0
1180,4718,17,2025-10-01,Cash,0
1181,962,8,2026-01-23,Credit,0
1182,4134,16,2024-12-21,Cash,0
1183,3080,5,2025-06-28,Credit,0
1184,1834,8,2025-10-14,Debit,0
1185,3476,18,2024-11-17,Credit,0
1186,437,11,2025-06-05,Credit,0
1187,621,2,2026-04-08,Credit,0
1188,139,4,2024-09-15,Debit,0
1189,1790,7,2025-11-14,Debit,0
1190,2296,7,2025-04-04,Debit,0
1191,3308,15,2024-11-18,Cash,0
1192,1060,21,2026-07-04,Credit,0
1193,3686,16,2025-10-19,Cash,0
1194,4191,25,2025-04-22,Debit,0
1195,581,11,2025-10-23,Debit,0
1196,2997,20,2025-12-05,Debit,0
1197,3016,15,2024-10-16,Credit,0
1198,4763,22,2024-11-17,Debit,0
1199,2896,16,2026-01-07,Debit,0
1200,4656,11,2026-06-04,Credit,0
1201,4670,12,2026-07-07,Debit,0
1202,209,11,2024-12-25,Debit,0
1203,1967,23,2024-12-21,Credit,0
1204,3169,5,2025-04-17,Credit,0
1205,680,15,2026-08-02,Cash,0
1206,2461,17,2026-06-13,Debit,0
1207,2345,3,2025-08-03,Credit,0
1208,1838,20,2025-02-20,Debit,0
1209,1315,23,2024-11-15,Debit,0
1210,1074,24,2025-01-24,Credit,0
1211,3007,5,2025-05-02,Cash,0
1212,3713,22,2026-01-02,Credit,0
1213,4102,6,2025-05-03,Cash,0
1214,3231,21,2025-03-23,Debit,0
1215,789,3,2025-08-24,Credit,0
1216,1516,3,2025-07-01,Debit,0
1217,3066,16,2024-11-25,Debit,0
1218,2424,11,2025-05-25,Cash,0
1219,492,7,2026-04-19,Cash,0
1220,1111,16,2025-02-25,Credit,0
1221,3160,25,2025-07-20,Credit,0
1222,2147,15,2024-11-12,Cash,0
1223,211,17,2024-12-09,Credit,0
1224,4481,5,2024-10-09,Debit,0
1225,465,7,2025-04-08,Credit,0
1226,2969,22,2026-08-04,Cash,0
1227,1412,24,2025-11-12,Cash,0
1228,1381,24,2024-12-04,Debit,0
1229,2341,1,2026-06-16,Credit,0
1230,1417,19,2026-06-22,Cash,0
1231,3576,8,2025-12-31,Debit,0
1232,181,19,2025-02-27,Debit,0
1233,740,6,2024-11-13,Credit,0
1234,726,18,2025-06-18,Cash,0
1235,2964,23,2026-06-16,Credit,0
1236,1350,12,2024-08-07,Debit,0
1237,4684,11,2025-05-24,Credit,0
1238,4655,2,2024-10-13,Credit,0
1239,221,10,2024-12-07,Debit,0
1240,4979,9,2025-11-10,Cash,0
1241,1117,21,2025-05-11,Cash,0
1242,1261,11,2025-04-01,Debit,0
1243,3332,1,2024-12-15,Cash,0
1244,4536,20,2025-04-30,Cash,0
1245,933,7,2025-12-09,Debit,0
1246,1911,9,2026-06-03,Credit,0
1247,3006,16,2026-01-05,Cash,0
1248,1656,7,2025-06-19,Credit,0
1249,3543,23,2026-01-28,Cash,0
1250,3783,14,2025-03-06,Credit,0
1251,3408,3,2026-04-22,Cash,0
1252,4044,8,2025-07-13,Debit,0
1253,1053,4,2025-06-14,Cash,0
1254,1235,1,2025-08-13,Cash,0
1255,708,23,2024-10-04,Credit,0
1256,1670,17,2025-07-28,Cash,0
1257,1834,2,2025-11-11,Cash,0
1258,2376,19,2025-02-25,Debit,0
1259,4592,2,2026-04-17,Cash,0
1260,4307,20,2025-05-24,Cash,0
1261,4556,18,2025-06-16,Credit,0
1262,4328,23,2026-01-16,Cash,0
1263,4739,13,2025-04-04,Credit,0
1264,3377,10,2025-10-25,Debit,0
1265,1293,7,2025-05-19,Cash,0
1266,4689,4,2026-06-29,Credit,0
1267,4717,19,2024-11-06,Cash,0
1268,4204,5,2026-03-18,Cash,0
1269,1778,7,2025-04-27,Debit,0
1270,3216,18,2024-08-14,Credit,0
1271,1695,4,2025-01-24,Debit,0
1272,1242,8,2025-11-12,Debit,0
1273,3267,16,2025-08-27,Cash,0
1274,2461,23,2026-04-15,Credit,0
1275,567,16,2025-04-03,Cash,0
1276,93,21,2026-04-04,Cash,0
1277,4489,19,2026-06-04,Cash,0
1278,944,17,2025-03-19,Debit,0
1279,2381,2,2024-10-06,Debit,0
1280,248,4,2025-04-24,Cash,0
1281,1688,6,2026-02-09,Cash,0
1282,2040,9,2025-06-21,Debit,0
1283,4854,12,2025-06-26,Debit,0
1284,228,16,2024-11-21,Cash,0
1285,2098,17,2026-04-11,Debit,0
1286,3202,12,2025-12-30,Cash,0
1287,4063,15,2024-12-06,Debit,0
1288,1258,12,2024-09-15,Credit,0
1289,3763,5,2025-10-09,Cash,0
1290,617,13,2024-12-15,Credit,0
1291,1712,4,2025-12-06,Debit,0
1292,214,7,2024-12-28,Credit,0
1293,4076,21,2026-01-05,Credit,0
1294,630,3,2026-04-08,Credit,0
1295,450,11,2026-01-08,Credit,0
1296,3601,1,2024-08-26,Cash,0
1297,4697,20,2025-08-21,Debit,0
1298,1686,2,2025-08-08,Debit,0
1299,3269,15,2024-12-20,Cash,0
1300,112,12,2025-07-11,Credit,0
1301,4977,9,2025-12-30,Debit,0
1302,4893,13,2024-08-09,Debit,0
1303,4953,8,2024-08-24,Credit,0
1304,1122,25,2026-03-24,Cash,0
1305,1788,23,2025-03-08,Debit,0
1306,486,1,2025-04-12,Debit,0
1307,886,24,2025-03-07,Credit,0
1308,2608,17,2024-12-09,Cash,0
1309,217,19,2024-11-16,Debit,0
1310,539,9,2026-08-02,Credit,0
1311,398,18,2024-11-03,Debit,0
1312,1622,8,2025-07-21,Cash,0
1313,1772,10,2024-11-27,Cash,0
1314,251,25,2024-12-02,Debit,0
1315,2766,18,2024-08-11,Debit,0
1316,2402,10,2026-04-03,Credit,0
1317,4438,23,2025-09-27,Credit,0
1318,4523,7,2025-12-10,Credit,0
1319,1402,8,2025-06-01,Debit,0
1320,2745,20,2026-02-02,Credit,0
1321,43,19,2026-06-20,Debit,0
1322,1528,5,2026-07-09,Credit,0
1323,2663,18,2026-07-12,Credit,0
1324,1159,22,2025-07-07,Debit,0
1325,4509,11,2025-02-11,Credit,0
1326,2248,12,2025-08-13,Debit,0
1327,923,7,2026-06-26,Credit,0
1328,937,19,2025-04-26,Debit,0
1329,197,7,2025-11-20,Debit,0
1330,4255,6,2025-08-08,Cash,0
1331,3510,16,2025-12-29,Credit,0
1332,4595,7,2025-09-17,Credit,0
1333,4007,7,2025-02-04,Debit,0
1334,4609,21,2024-11-02,Cash,0
1335,1191,8,2026-06-02,Credit,0
1336,140,2,2025-01-08,Debit,0
1337,1929,14,2024-12-24,Debit,0
1338,3597,12,2026-02-23,Credit,0
1339,2550,14,2026-01-07,Debit,0
1340,2241,17,2025-06-21,Debit,0
1341,3929,23,2025-07-23,Debit,0
1342,805,13,2026-07-25,Cash,0
1343,4024,25,2026-05-09,Cash,0
1344,1068,2,2026-07-11,Debit,0
1345,1868,4,2026-07-16,Debit,0
1346,2728,12,2024-11-26,Cash,0
1347,4712,15,2025-11-06,Debit,0
1348,3274,2,2025-06-25,Cash,0
1349,2132,12,2025-07-09,Credit,0
1350,2474,1,2025-10-02,Credit,0
1351,848,4,2025-01-26,Credit,0
1352,2207,9,2024-11-03,Cash,0
1353,3030,15,2024-10-04,Cash,0
1354,4457,4,2026-07-18,Credit,0
1355,2553,23,2024-10-31,Cash,0
1356,3107,3,2025-08-01,Cash,0
1357,3393,18,2025-10-04,Debit,0
1358,969,4,2026-07-16,Debit,0
1359,3168,1,2025-11-24,Cash,0
1360,3073,3,2025-12-28,Cash,0
1361,4231,20,2026-04-25,Cash,0
1362,3275,24,2025-08-01,Credit,0
1363,182,11,2025-09-20,Debit,0
1364,2784,23,2024-08-05,Credit,0
1365,2209,13,2025-07-25,Debit,0
1366,2116,6,2025-06-22,Credit,0
1367,3263,17,2025-05-30,Cash,0
1368,3112,17,2025-11-05,Debit,0
1369,1897,16,2024-12-07,Debit,0
1370,734,9,2024-11-06,Cash,0
1371,1626,10,2024-11-08,Credit,0
1372,2234,21,2025-02-13,Credit,0
1373,2579,9,2026-05-24,Debit,0
1374,4642,12,2025-12-27,Credit,0
1375,3361,14,2025-09-19,Cash,0
1376,73,8,2025-04-27,Cash,0
1377,707,3,2026-03-27,Credit,0
1378,3389,21,2025-10-17,Cash,0
1379,1247,16,2025-12-18,Cash,0
1380,1807,17,2024-09-24,Debit,0
1381,4810,16,2025-05-31,Debit,0
1382,1030,23,2026-03-23,Cash,0
1383,3646,24,2024-10-15,Cash,0
1384,3200,17,2025-09-19,Cash,0
1385,4384,12,2024-12-02,Credit,0
1386,454,19,2026-07-19,Debit,0
1387,3695,1,2026-04-20,Credit,0
1388,1587,9,2026-01-23,Cash,0
